Time,Job,Node,Task,Duration
711.5,0,CCPU_10406,Run,711.5
711.5,0,CCPU_10407,Run,711.5
711.5,0,CCPU_10408,Run,711.5
711.5,0,CCPU_10409,Run,711.5
711.5,0,CCPU_1041,Run,711.5
711.5,0,CCPU_10410,Run,711.5
711.5,0,CCPU_10411,Run,711.5
711.5,0,CCPU_10412,Run,711.5
711.5,0,CCPU_10413,Run,711.5
711.5,0,CCPU_10414,Run,711.5
711.5,0,CCPU_10415,Run,711.5
711.5,0,CCPU_10416,Run,711.5
711.5,0,CCPU_10417,Run,711.5
711.5,0,CCPU_10418,Run,711.5
711.5,0,CCPU_10419,Run,711.5
711.5,0,CCPU_1042,Run,711.5
711.5,0,CCPU_10420,Run,711.5
711.5,0,CCPU_10421,Run,711.5
711.5,0,CCPU_10422,Run,711.5
711.5,0,CCPU_10423,Run,711.5
711.5,0,CCPU_10424,Run,711.5
711.5,0,CCPU_10425,Run,711.5
711.5,0,CCPU_10426,Run,711.5
711.5,0,CCPU_10427,Run,711.5
711.5,0,CCPU_10428,Run,711.5
711.5,0,CCPU_10429,Run,711.5
711.5,0,CCPU_1043,Run,711.5
711.5,0,CCPU_10430,Run,711.5
711.5,0,CCPU_10431,Run,711.5
711.5,0,CCPU_10432,Run,711.5
711.5,0,CCPU_10433,Run,711.5
711.5,0,CCPU_10434,Run,711.5
711.5,0,CCPU_10435,Run,711.5
711.5,0,CCPU_10436,Run,711.5
711.5,0,CCPU_10437,Run,711.5
711.5,0,CCPU_10438,Run,711.5
711.5,0,CCPU_10439,Run,711.5
711.5,0,CCPU_1044,Run,711.5
711.5,0,CCPU_10440,Run,711.5
711.5,0,CCPU_10441,Run,711.5
711.5,0,CCPU_10442,Run,711.5
711.5,0,CCPU_10443,Run,711.5
711.5,0,CCPU_10444,Run,711.5
711.5,0,CCPU_10445,Run,711.5
711.5,0,CCPU_10446,Run,711.5
711.5,0,CCPU_10447,Run,711.5
711.5,0,CCPU_10448,Run,711.5
711.5,0,CCPU_10449,Run,711.5
711.5,0,CCPU_1045,Run,711.5
711.5,0,CCPU_10450,Run,711.5
711.5,0,CCPU_10451,Run,711.5
711.5,0,CCPU_10452,Run,711.5
711.5,0,CCPU_10453,Run,711.5
711.5,0,CCPU_10454,Run,711.5
711.5,0,CCPU_10455,Run,711.5
711.5,0,CCPU_10456,Run,711.5
711.5,0,CCPU_10457,Run,711.5
711.5,0,CCPU_10458,Run,711.5
711.5,0,CCPU_10459,Run,711.5
711.5,0,CCPU_1046,Run,711.5
711.5,0,CCPU_10460,Run,711.5
711.5,0,CCPU_10461,Run,711.5
711.5,0,CCPU_10462,Run,711.5
711.5,0,CCPU_10463,Run,711.5
711.5,0,CCPU_10464,Run,711.5
711.5,0,CCPU_10465,Run,711.5
711.5,0,CCPU_10466,Run,711.5
711.5,0,CCPU_10467,Run,711.5
711.5,0,CCPU_10468,Run,711.5
711.5,0,CCPU_10469,Run,711.5
711.5,0,CCPU_1047,Run,711.5
711.5,0,CCPU_10470,Run,711.5
711.5,0,CCPU_10471,Run,711.5
711.5,0,CCPU_10472,Run,711.5
