Time,Node,State,Running jobs,Expected jobs
951,CCPU_11891,free,none,none
951,CCPU_11892,free,none,none
951,CCPU_11893,free,none,none
951,CCPU_11894,free,none,none
951,CCPU_11895,free,none,none
951,CCPU_11896,free,none,none
951,CCPU_11897,free,none,none
951,CCPU_11898,free,none,none
951,CCPU_11899,free,none,none
951,CCPU_119,free,none,none
951,CCPU_1190,free,none,none
951,CCPU_11900,free,none,none
951,CCPU_11901,free,none,none
951,CCPU_11902,free,none,none
951,CCPU_11903,free,none,none
951,CCPU_11904,free,none,none
951,CCPU_11905,free,none,none
951,CCPU_11906,free,none,none
951,CCPU_11907,free,none,none
951,CCPU_11908,free,none,none
951,CCPU_11909,free,none,none
951,CCPU_1191,free,none,none
951,CCPU_11910,free,none,none
951,CCPU_11911,free,none,none
951,CCPU_11912,free,none,none
951,CCPU_11913,free,none,none
951,CCPU_11914,free,none,none
951,CCPU_11915,free,none,none
951,CCPU_11916,free,none,none
951,CCPU_11917,free,none,none
951,CCPU_11918,free,none,none
951,CCPU_11919,free,none,none
951,CCPU_1192,free,none,none
951,CCPU_11920,free,none,none
951,CCPU_11921,free,none,none
951,CCPU_11922,free,none,none
951,CCPU_11923,free,none,none
951,CCPU_11924,free,none,none
951,CCPU_11925,free,none,none
951,CCPU_11926,free,none,none
951,CCPU_11927,free,none,none
951,CCPU_11928,free,none,none
951,CCPU_11929,free,none,none
951,CCPU_1193,free,none,none
951,CCPU_11930,free,none,none
951,CCPU_11931,free,none,none
951,CCPU_11932,free,none,none
951,CCPU_11933,free,none,none
951,CCPU_11934,free,none,none
951,CCPU_11935,free,none,none
951,CCPU_11936,free,none,none
951,CCPU_11937,free,none,none
951,CCPU_11938,free,none,none
951,CCPU_11939,free,none,none
951,CCPU_1194,free,none,none
951,CCPU_11940,free,none,none
951,CCPU_11941,free,none,none
951,CCPU_11942,free,none,none
951,CCPU_11943,free,none,none
951,CCPU_11944,free,none,none
951,CCPU_11945,free,none,none
951,CCPU_11946,free,none,none
951,CCPU_11947,free,none,none
951,CCPU_11948,free,none,none
951,CCPU_11949,free,none,none
951,CCPU_1195,free,none,none
951,CCPU_11950,free,none,none
951,CCPU_11951,free,none,none
951,CCPU_11952,free,none,none
951,CCPU_11953,free,none,none
951,CCPU_11954,free,none,none
951,CCPU_11955,free,none,none
951,CCPU_11956,free,none,none
951,CCPU_11957,free,none,none
951,CCPU_11958,free,none,none
951,CCPU_11959,free,none,none
951,CCPU_1196,free,none,none
951,CCPU_11960,free,none,none
951,CCPU_11961,free,none,none
951,CCPU_11962,free,none,none
951,CCPU_11963,free,none,none
951,CCPU_11964,free,none,none
951,CCPU_11965,free,none,none
951,CCPU_11966,free,none,none
951,CCPU_11967,free,none,none
951,CCPU_11968,free,none,none
951,CCPU_11969,free,none,none
951,CCPU_1197,free,none,none
951,CCPU_11970,free,none,none
951,CCPU_11971,free,none,none
951,CCPU_11972,free,none,none
951,CCPU_11973,free,none,none
951,CCPU_11974,free,none,none
951,CCPU_11975,free,none,none
951,CCPU_11976,free,none,none
951,CCPU_11977,free,none,none
951,CCPU_11978,free,none,none
951,CCPU_11979,free,none,none
951,CCPU_1198,free,none,none
951,CCPU_11980,free,none,none
951,CCPU_11981,free,none,none
951,CCPU_11982,free,none,none
951,CCPU_11983,free,none,none
951,CCPU_11984,free,none,none
951,CCPU_11985,free,none,none
951,CCPU_11986,free,none,none
951,CCPU_11987,free,none,none
951,CCPU_11988,free,none,none
951,CCPU_11989,free,none,none
951,CCPU_1199,free,none,none
951,CCPU_11990,free,none,none
951,CCPU_11991,free,none,none
951,CCPU_11992,free,none,none
951,CCPU_11993,free,none,none
951,CCPU_11994,free,none,none
951,CCPU_11995,free,none,none
951,CCPU_11996,free,none,none
951,CCPU_11997,free,none,none
951,CCPU_11998,free,none,none
951,CCPU_11999,free,none,none
951,CCPU_120,free,none,none
951,CCPU_1200,free,none,none
951,CCPU_12000,free,none,none
951,CCPU_12001,free,none,none
951,CCPU_12002,free,none,none
951,CCPU_12003,free,none,none
951,CCPU_12004,free,none,none
951,CCPU_12005,free,none,none
951,CCPU_12006,free,none,none
951,CCPU_12007,free,none,none
951,CCPU_12008,free,none,none
951,CCPU_12009,free,none,none
951,CCPU_1201,free,none,none
951,CCPU_12010,free,none,none
951,CCPU_12011,free,none,none
951,CCPU_12012,free,none,none
951,CCPU_12013,free,none,none
951,CCPU_12014,free,none,none
951,CCPU_12015,free,none,none
951,CCPU_12016,free,none,none
951,CCPU_12017,free,none,none
951,CCPU_12018,free,none,none
951,CCPU_12019,free,none,none
951,CCPU_1202,free,none,none
951,CCPU_12020,free,none,none
951,CCPU_12021,free,none,none
951,CCPU_12022,free,none,none
951,CCPU_12023,free,none,none
951,CCPU_12024,free,none,none
951,CCPU_12025,free,none,none
951,CCPU_12026,free,none,none
951,CCPU_12027,free,none,none
951,CCPU_12028,free,none,none
951,CCPU_12029,free,none,none
951,CCPU_1203,free,none,none
951,CCPU_12030,free,none,none
951,CCPU_12031,free,none,none
951,CCPU_12032,free,none,none
951,CCPU_12033,free,none,none
951,CCPU_12034,free,none,none
951,CCPU_12035,free,none,none
951,CCPU_12036,free,none,none
951,CCPU_12037,free,none,none
951,CCPU_12038,free,none,none
951,CCPU_12039,free,none,none
951,CCPU_1204,free,none,none
951,CCPU_12040,free,none,none
951,CCPU_12041,free,none,none
951,CCPU_12042,free,none,none
951,CCPU_12043,free,none,none
951,CCPU_12044,free,none,none
951,CCPU_12045,free,none,none
951,CCPU_12046,free,none,none
951,CCPU_12047,free,none,none
951,CCPU_12048,free,none,none
951,CCPU_12049,free,none,none
951,CCPU_1205,free,none,none
951,CCPU_12050,free,none,none
951,CCPU_12051,free,none,none
951,CCPU_12052,free,none,none
951,CCPU_12053,free,none,none
951,CCPU_12054,free,none,none
951,CCPU_12055,free,none,none
951,CCPU_12056,free,none,none
951,CCPU_12057,free,none,none
951,CCPU_12058,free,none,none
951,CCPU_12059,free,none,none
951,CCPU_1206,free,none,none
951,CCPU_12060,free,none,none
951,CCPU_12061,free,none,none
951,CCPU_12062,free,none,none
951,CCPU_12063,free,none,none
951,CCPU_12064,free,none,none
951,CCPU_12065,free,none,none
951,CCPU_12066,free,none,none
951,CCPU_12067,free,none,none
951,CCPU_12068,free,none,none
951,CCPU_12069,free,none,none
951,CCPU_1207,free,none,none
951,CCPU_12070,free,none,none
951,CCPU_12071,free,none,none
951,CCPU_12072,free,none,none
951,CCPU_12073,free,none,none
951,CCPU_12074,free,none,none
1698,CCPU_100,allocated,4,none
1698,CCPU_1000,allocated,4,none
1698,CCPU_10000,allocated,4,none
1698,CCPU_10001,allocated,4,none
1698,CCPU_10002,allocated,4,none
1698,CCPU_10003,allocated,4,none
1698,CCPU_10004,allocated,4,none
1698,CCPU_10005,allocated,4,none
1698,CCPU_10006,allocated,4,none
1698,CCPU_10007,allocated,4,none
1698,CCPU_10008,allocated,4,none
1698,CCPU_10009,allocated,4,none
1698,CCPU_1001,allocated,4,none
1698,CCPU_10010,allocated,4,none
1698,CCPU_10011,allocated,4,none
1698,CCPU_10012,allocated,4,none
1698,CCPU_10013,allocated,4,none
1698,CCPU_10014,allocated,4,none
1698,CCPU_10015,allocated,4,none
1698,CCPU_10016,allocated,4,none
1698,CCPU_10017,allocated,4,none
1698,CCPU_10018,allocated,4,none
1698,CCPU_10019,allocated,4,none
1698,CCPU_1002,allocated,4,none
1698,CCPU_10020,allocated,4,none
1698,CCPU_10021,allocated,4,none
1698,CCPU_10022,allocated,4,none
1698,CCPU_10023,allocated,4,none
1698,CCPU_10024,allocated,4,none
1698,CCPU_10025,allocated,4,none
1698,CCPU_10026,allocated,4,none
1698,CCPU_10027,allocated,4,none
1698,CCPU_10028,allocated,4,none
1698,CCPU_10029,allocated,4,none
1698,CCPU_1003,allocated,4,none
1698,CCPU_10030,allocated,4,none
1698,CCPU_10031,allocated,4,none
1698,CCPU_10032,allocated,4,none
1698,CCPU_10033,allocated,4,none
1698,CCPU_10034,allocated,4,none
1698,CCPU_10035,allocated,4,none
1698,CCPU_10036,allocated,4,none
1698,CCPU_10037,allocated,4,none
1698,CCPU_10038,allocated,4,none
1698,CCPU_10039,allocated,4,none
1698,CCPU_1004,allocated,4,none
1698,CCPU_10040,allocated,4,none
1698,CCPU_10041,allocated,4,none
1698,CCPU_10042,allocated,4,none
1698,CCPU_10043,allocated,4,none
1698,CCPU_10044,allocated,4,none
1698,CCPU_10045,allocated,4,none
1698,CCPU_10046,allocated,4,none
1698,CCPU_10047,allocated,4,none
1698,CCPU_10048,allocated,4,none
1698,CCPU_10049,allocated,4,none
1698,CCPU_1005,allocated,4,none
1698,CCPU_10050,allocated,4,none
1698,CCPU_10051,allocated,4,none
1698,CCPU_10052,allocated,4,none
1698,CCPU_10053,allocated,4,none
1698,CCPU_10054,allocated,4,none
1698,CCPU_10055,allocated,4,none
1698,CCPU_10056,allocated,4,none
1698,CCPU_10057,allocated,4,none
1698,CCPU_10058,allocated,4,none
1698,CCPU_10059,allocated,4,none
1698,CCPU_1006,allocated,4,none
1698,CCPU_10060,allocated,4,none
1698,CCPU_10061,allocated,4,none
1698,CCPU_10062,allocated,4,none
1698,CCPU_10063,allocated,4,none
1698,CCPU_10064,allocated,4,none
1698,CCPU_10065,allocated,4,none
1698,CCPU_10066,allocated,4,none
1698,CCPU_10067,allocated,4,none
1698,CCPU_10068,allocated,4,none
1698,CCPU_10069,allocated,4,none
1698,CCPU_1007,allocated,4,none
1698,CCPU_10070,allocated,4,none
1698,CCPU_10071,allocated,4,none
1698,CCPU_10072,allocated,4,none
1698,CCPU_10073,allocated,4,none
1698,CCPU_10074,allocated,4,none
1698,CCPU_10075,allocated,4,none
1698,CCPU_10076,allocated,4,none
1698,CCPU_10077,allocated,4,none
1698,CCPU_10078,allocated,4,none
1698,CCPU_10079,allocated,4,none
1698,CCPU_1008,allocated,4,none
1698,CCPU_10080,allocated,4,none
1698,CCPU_10081,allocated,4,none
1698,CCPU_10082,allocated,4,none
1698,CCPU_10083,allocated,4,none
1698,CCPU_10084,allocated,4,none
1698,CCPU_10085,allocated,4,none
1698,CCPU_10086,allocated,4,none
1698,CCPU_10087,allocated,4,none
1698,CCPU_10088,allocated,4,none
1698,CCPU_10089,allocated,4,none
1698,CCPU_1009,allocated,4,none
1698,CCPU_10090,allocated,4,none
1698,CCPU_10091,allocated,4,none
1698,CCPU_10092,allocated,4,none
1698,CCPU_10093,allocated,4,none
1698,CCPU_10094,allocated,4,none
1698,CCPU_10095,allocated,4,none
1698,CCPU_10096,allocated,4,none
1698,CCPU_10097,allocated,4,none
1698,CCPU_10098,allocated,4,none
1698,CCPU_10099,allocated,4,none
1698,CCPU_101,allocated,4,none
1698,CCPU_1010,allocated,4,none
1698,CCPU_10100,allocated,4,none
1698,CCPU_10101,allocated,4,none
1698,CCPU_10102,allocated,4,none
1698,CCPU_10103,allocated,4,none
1698,CCPU_10104,allocated,4,none
1698,CCPU_10105,allocated,4,none
1698,CCPU_10106,allocated,4,none
1698,CCPU_10107,allocated,4,none
1698,CCPU_10108,allocated,4,none
1698,CCPU_10109,allocated,4,none
1698,CCPU_1011,allocated,4,none
1698,CCPU_10110,allocated,4,none
1698,CCPU_10111,allocated,4,none
1698,CCPU_10112,allocated,4,none
1698,CCPU_10113,allocated,4,none
1698,CCPU_10114,allocated,4,none
1698,CCPU_10115,allocated,4,none
1698,CCPU_10116,allocated,4,none
1698,CCPU_10117,allocated,4,none
1698,CCPU_10118,allocated,4,none
1698,CCPU_10119,allocated,4,none
1698,CCPU_1012,allocated,4,none
1698,CCPU_10120,allocated,4,none
1698,CCPU_10121,allocated,4,none
1698,CCPU_10122,allocated,4,none
1698,CCPU_10123,allocated,4,none
1698,CCPU_10124,allocated,4,none
1698,CCPU_10125,allocated,4,none
1698,CCPU_10126,allocated,4,none
1698,CCPU_10127,allocated,4,none
1698,CCPU_10128,allocated,4,none
1698,CCPU_10129,allocated,4,none
1698,CCPU_1013,allocated,4,none
1698,CCPU_10130,allocated,4,none
1698,CCPU_10131,allocated,4,none
1698,CCPU_10132,allocated,4,none
1698,CCPU_10133,allocated,4,none
1698,CCPU_10134,allocated,4,none
1698,CCPU_10135,allocated,4,none
1698,CCPU_10136,allocated,4,none
1698,CCPU_10137,allocated,4,none
1698,CCPU_10138,allocated,4,none
1698,CCPU_10139,allocated,4,none
1698,CCPU_1014,allocated,4,none
1698,CCPU_10140,allocated,4,none
1698,CCPU_10141,allocated,4,none
1698,CCPU_10142,allocated,4,none
1698,CCPU_10143,allocated,4,none
1698,CCPU_10144,allocated,4,none
1698,CCPU_10145,allocated,4,none
1698,CCPU_10146,allocated,4,none
1698,CCPU_10147,allocated,4,none
1698,CCPU_10148,allocated,4,none
1698,CCPU_10149,allocated,4,none
1698,CCPU_1015,allocated,4,none
1698,CCPU_10150,allocated,4,none
1698,CCPU_10151,allocated,4,none
1698,CCPU_10152,allocated,4,none
1698,CCPU_10153,allocated,4,none
1698,CCPU_10154,allocated,4,none
1698,CCPU_10155,allocated,4,none
1698,CCPU_10156,allocated,4,none
1698,CCPU_10157,allocated,4,none
1698,CCPU_10158,allocated,4,none
1698,CCPU_10159,allocated,4,none
1698,CCPU_1016,allocated,4,none
1698,CCPU_10160,allocated,4,none
1698,CCPU_10161,allocated,4,none
1698,CCPU_10162,allocated,4,none
1698,CCPU_10163,allocated,4,none
1698,CCPU_10164,allocated,4,none
1698,CCPU_10165,allocated,4,none
1698,CCPU_10166,allocated,4,none
1698,CCPU_10167,allocated,4,none
1698,CCPU_10168,allocated,4,none
1698,CCPU_10169,allocated,4,none
1698,CCPU_1017,allocated,4,none
1698,CCPU_10170,allocated,4,none
1698,CCPU_10171,allocated,4,none
1698,CCPU_10172,allocated,4,none
1698,CCPU_10173,allocated,4,none
1698,CCPU_10174,allocated,4,none
1698,CCPU_10175,allocated,4,none
1698,CCPU_10176,allocated,4,none
1698,CCPU_10177,allocated,4,none
1698,CCPU_10178,allocated,4,none
1698,CCPU_10179,allocated,4,none
1698,CCPU_1018,allocated,4,none
1698,CCPU_10180,allocated,4,none
1698,CCPU_10181,allocated,4,none
1698,CCPU_10182,allocated,4,none
1698,CCPU_10183,allocated,4,none
1698,CCPU_10184,allocated,4,none
1698,CCPU_10185,allocated,4,none
1698,CCPU_10186,allocated,4,none
1698,CCPU_10187,allocated,4,none
1698,CCPU_10188,allocated,4,none
1698,CCPU_10189,allocated,4,none
1698,CCPU_1019,allocated,4,none
1698,CCPU_10190,allocated,4,none
1698,CCPU_10191,allocated,4,none
1698,CCPU_10192,allocated,4,none
1698,CCPU_10193,allocated,4,none
1698,CCPU_10194,allocated,4,none
1698,CCPU_10195,allocated,4,none
1698,CCPU_10196,allocated,4,none
1698,CCPU_10197,allocated,4,none
1698,CCPU_10198,allocated,4,none
1698,CCPU_10199,allocated,4,none
1698,CCPU_102,allocated,4,none
1698,CCPU_1020,allocated,4,none
1698,CCPU_10200,allocated,4,none
1698,CCPU_10201,allocated,4,none
1698,CCPU_10202,allocated,4,none
1698,CCPU_10203,allocated,4,none
1698,CCPU_10204,allocated,4,none
1698,CCPU_10205,allocated,4,none
1698,CCPU_10206,allocated,4,none
1698,CCPU_10207,allocated,4,none
1698,CCPU_10208,allocated,4,none
1698,CCPU_10209,allocated,4,none
1698,CCPU_1021,allocated,4,none
1698,CCPU_10210,allocated,4,none
1698,CCPU_10211,allocated,4,none
1698,CCPU_10212,allocated,4,none
1698,CCPU_10213,allocated,4,none
1698,CCPU_10214,allocated,4,none
1698,CCPU_10215,allocated,4,none
1698,CCPU_10216,allocated,4,none
1698,CCPU_10217,allocated,4,none
1698,CCPU_10218,allocated,4,none
1698,CCPU_10219,allocated,4,none
1698,CCPU_1022,allocated,4,none
1698,CCPU_10220,allocated,4,none
1698,CCPU_10221,allocated,4,none
1698,CCPU_10222,allocated,4,none
1698,CCPU_10223,allocated,4,none
1698,CCPU_10224,allocated,4,none
1698,CCPU_10225,allocated,4,none
1698,CCPU_10226,allocated,4,none
1698,CCPU_10227,allocated,4,none
1698,CCPU_10228,allocated,4,none
1698,CCPU_10229,allocated,4,none
1698,CCPU_1023,allocated,4,none
1698,CCPU_10230,allocated,4,none
1698,CCPU_10231,allocated,4,none
1698,CCPU_10232,allocated,4,none
1698,CCPU_10233,allocated,4,none
1698,CCPU_10234,allocated,4,none
1698,CCPU_10235,allocated,4,none
1698,CCPU_10236,allocated,4,none
1698,CCPU_10237,allocated,4,none
1698,CCPU_10238,allocated,4,none
1698,CCPU_10239,allocated,4,none
1698,CCPU_1024,allocated,4,none
1698,CCPU_10240,allocated,4,none
1698,CCPU_10241,allocated,4,none
1698,CCPU_10242,allocated,4,none
1698,CCPU_10243,allocated,4,none
1698,CCPU_10244,allocated,4,none
1698,CCPU_10245,allocated,4,none
1698,CCPU_10246,allocated,4,none
1698,CCPU_10247,allocated,4,none
1698,CCPU_10248,allocated,4,none
1698,CCPU_10249,allocated,4,none
1698,CCPU_1025,allocated,4,none
1698,CCPU_10250,allocated,4,none
1698,CCPU_10251,allocated,4,none
1698,CCPU_10252,allocated,4,none
1698,CCPU_10253,allocated,4,none
1698,CCPU_10254,allocated,4,none
1698,CCPU_10255,allocated,4,none
1698,CCPU_10256,allocated,4,none
1698,CCPU_10257,allocated,4,none
1698,CCPU_10258,allocated,4,none
1698,CCPU_10259,allocated,4,none
1698,CCPU_1026,allocated,4,none
1698,CCPU_10260,allocated,4,none
1698,CCPU_10261,allocated,4,none
1698,CCPU_10262,allocated,4,none
1698,CCPU_10263,allocated,4,none
1698,CCPU_10264,allocated,4,none
1698,CCPU_10265,allocated,4,none
1698,CCPU_10266,allocated,4,none
1698,CCPU_10267,allocated,4,none
1698,CCPU_10268,allocated,4,none
1698,CCPU_10269,allocated,4,none
1698,CCPU_1027,allocated,4,none
1698,CCPU_10270,allocated,4,none
1698,CCPU_10271,allocated,4,none
1698,CCPU_10272,allocated,4,none
1698,CCPU_10273,allocated,4,none
1698,CCPU_10274,allocated,4,none
1698,CCPU_10275,allocated,4,none
1698,CCPU_10276,allocated,4,none
1698,CCPU_10277,allocated,4,none
1698,CCPU_10278,allocated,4,none
1698,CCPU_10279,allocated,4,none
1698,CCPU_1028,allocated,4,none
1698,CCPU_10280,allocated,4,none
1698,CCPU_10281,allocated,4,none
1698,CCPU_10282,allocated,4,none
1698,CCPU_10283,allocated,4,none
1698,CCPU_10284,allocated,4,none
1698,CCPU_10285,allocated,4,none
1698,CCPU_10286,allocated,4,none
1698,CCPU_10287,allocated,4,none
1698,CCPU_10288,allocated,4,none
1698,CCPU_10289,allocated,4,none
1698,CCPU_1029,allocated,4,none
1698,CCPU_10290,allocated,4,none
1698,CCPU_10291,allocated,4,none
1698,CCPU_10292,allocated,4,none
1698,CCPU_10293,allocated,4,none
1698,CCPU_10294,allocated,4,none
1698,CCPU_10295,allocated,4,none
1698,CCPU_10296,allocated,4,none
1698,CCPU_10297,allocated,4,none
1698,CCPU_10298,allocated,4,none
1698,CCPU_10299,allocated,4,none
1698,CCPU_103,allocated,4,none
1698,CCPU_1030,allocated,4,none
1698,CCPU_10300,allocated,4,none
1698,CCPU_10301,allocated,4,none
1698,CCPU_10302,allocated,4,none
1698,CCPU_10303,allocated,4,none
1698,CCPU_10304,allocated,4,none
1698,CCPU_10305,allocated,4,none
1698,CCPU_10306,allocated,4,none
1698,CCPU_10307,allocated,4,none
1698,CCPU_10308,allocated,4,none
1698,CCPU_10309,allocated,4,none
1698,CCPU_1031,allocated,4,none
1698,CCPU_10310,allocated,4,none
1698,CCPU_10311,allocated,4,none
1698,CCPU_10312,allocated,4,none
1698,CCPU_10313,allocated,4,none
1698,CCPU_10314,allocated,4,none
1698,CCPU_10315,allocated,4,none
1698,CCPU_10316,allocated,4,none
1698,CCPU_10317,allocated,4,none
1698,CCPU_10318,allocated,4,none
1698,CCPU_10319,allocated,4,none
1698,CCPU_1032,allocated,4,none
1698,CCPU_10320,allocated,4,none
1698,CCPU_10321,allocated,4,none
1698,CCPU_10322,allocated,4,none
1698,CCPU_10323,allocated,4,none
1698,CCPU_10324,allocated,4,none
1698,CCPU_10325,allocated,4,none
1698,CCPU_10326,allocated,4,none
1698,CCPU_10327,allocated,4,none
1698,CCPU_10328,allocated,4,none
1698,CCPU_10329,allocated,4,none
1698,CCPU_1033,allocated,4,none
1698,CCPU_10330,allocated,4,none
1698,CCPU_10331,allocated,4,none
1698,CCPU_10332,allocated,4,none
1698,CCPU_10333,allocated,4,none
1698,CCPU_10334,allocated,4,none
1698,CCPU_10335,allocated,4,none
1698,CCPU_10336,allocated,4,none
1698,CCPU_10337,allocated,4,none
1698,CCPU_10338,allocated,4,none
1698,CCPU_10339,allocated,4,none
1698,CCPU_1034,allocated,4,none
1698,CCPU_10340,allocated,4,none
1698,CCPU_10341,allocated,4,none
1698,CCPU_10342,allocated,4,none
1698,CCPU_10343,allocated,4,none
1698,CCPU_10344,allocated,4,none
1698,CCPU_10345,allocated,4,none
1698,CCPU_10346,allocated,4,none
1698,CCPU_10347,allocated,4,none
1698,CCPU_10348,allocated,4,none
1698,CCPU_10349,allocated,4,none
1698,CCPU_1035,allocated,4,none
1698,CCPU_10350,allocated,4,none
1698,CCPU_10351,allocated,4,none
1698,CCPU_10352,allocated,4,none
1698,CCPU_10353,allocated,4,none
1698,CCPU_10354,allocated,4,none
1698,CCPU_10355,allocated,4,none
1698,CCPU_10356,allocated,4,none
1698,CCPU_10357,allocated,4,none
1698,CCPU_10358,allocated,4,none
1698,CCPU_10359,allocated,4,none
1698,CCPU_1036,allocated,4,none
1698,CCPU_10360,allocated,4,none
1698,CCPU_10361,allocated,4,none
1698,CCPU_10362,allocated,4,none
1698,CCPU_10363,allocated,4,none
1698,CCPU_10364,allocated,4,none
1698,CCPU_10365,allocated,4,none
1698,CCPU_10366,allocated,4,none
1698,CCPU_10367,allocated,4,none
1698,CCPU_10368,allocated,4,none
1698,CCPU_10369,allocated,4,none
1698,CCPU_1037,allocated,4,none
1698,CCPU_10370,allocated,4,none
1698,CCPU_10371,allocated,4,none
1698,CCPU_10372,allocated,4,none
1698,CCPU_10373,allocated,4,none
1698,CCPU_10374,allocated,4,none
1698,CCPU_10375,allocated,4,none
1698,CCPU_10376,allocated,4,none
1698,CCPU_10377,allocated,4,none
1698,CCPU_10378,allocated,4,none
1698,CCPU_10379,allocated,4,none
1698,CCPU_1038,allocated,4,none
1698,CCPU_10380,allocated,4,none
1698,CCPU_10381,allocated,4,none
1698,CCPU_10382,allocated,4,none
1698,CCPU_10383,allocated,4,none
1698,CCPU_10384,allocated,4,none
1698,CCPU_10385,allocated,4,none
1698,CCPU_10386,allocated,4,none
1698,CCPU_10387,allocated,4,none
1698,CCPU_10388,allocated,4,none
1698,CCPU_10389,allocated,4,none
1698,CCPU_1039,allocated,4,none
1698,CCPU_10390,allocated,4,none
1698,CCPU_10391,allocated,4,none
1698,CCPU_10392,allocated,4,none
1698,CCPU_10393,allocated,4,none
1698,CCPU_10394,allocated,4,none
1698,CCPU_10395,allocated,4,none
1698,CCPU_10396,allocated,4,none
1698,CCPU_10397,allocated,4,none
1698,CCPU_10398,allocated,4,none
1698,CCPU_10399,allocated,4,none
1698,CCPU_104,allocated,4,none
1698,CCPU_1040,allocated,4,none
1698,CCPU_10400,allocated,4,none
1698,CCPU_10401,allocated,4,none
1698,CCPU_10402,allocated,4,none
1698,CCPU_10403,allocated,4,none
1698,CCPU_10404,allocated,4,none
1698,CCPU_10405,allocated,4,none
1698,CCPU_10406,allocated,4,none
1698,CCPU_10407,allocated,4,none
1698,CCPU_10408,allocated,4,none
1698,CCPU_10409,allocated,4,none
1698,CCPU_1041,allocated,4,none
1698,CCPU_10410,allocated,4,none
1698,CCPU_10411,allocated,4,none
1698,CCPU_10412,allocated,4,none
1698,CCPU_10413,allocated,4,none
1698,CCPU_10414,allocated,4,none
1698,CCPU_10415,allocated,4,none
1698,CCPU_10416,allocated,4,none
1698,CCPU_10417,allocated,4,none
1698,CCPU_10418,allocated,4,none
1698,CCPU_10419,allocated,4,none
1698,CCPU_1042,allocated,4,none
1698,CCPU_10420,allocated,4,none
1698,CCPU_10421,allocated,4,none
1698,CCPU_10422,allocated,4,none
1698,CCPU_10423,allocated,4,none
1698,CCPU_10424,allocated,4,none
1698,CCPU_10425,allocated,4,none
1698,CCPU_10426,allocated,4,none
1698,CCPU_10427,allocated,4,none
1698,CCPU_10428,allocated,4,none
1698,CCPU_10429,allocated,4,none
1698,CCPU_1043,allocated,4,none
1698,CCPU_10430,allocated,4,none
1698,CCPU_10431,allocated,4,none
1698,CCPU_10432,allocated,4,none
1698,CCPU_10433,allocated,4,none
1698,CCPU_10434,allocated,4,none
1698,CCPU_10435,allocated,4,none
1698,CCPU_10436,allocated,4,none
1698,CCPU_10437,allocated,4,none
1698,CCPU_10438,allocated,4,none
1698,CCPU_10439,allocated,4,none
1698,CCPU_1044,allocated,4,none
1698,CCPU_10440,allocated,4,none
1698,CCPU_10441,allocated,4,none
1698,CCPU_10442,allocated,4,none
1698,CCPU_10443,allocated,4,none
1698,CCPU_10444,allocated,4,none
1698,CCPU_10445,allocated,4,none
1698,CCPU_10446,allocated,4,none
1698,CCPU_10447,allocated,4,none
1698,CCPU_10448,allocated,4,none
1698,CCPU_10449,allocated,4,none
1698,CCPU_1045,allocated,4,none
1698,CCPU_10450,allocated,4,none
1698,CCPU_10451,allocated,4,none
1698,CCPU_10452,allocated,4,none
1698,CCPU_10453,allocated,4,none
1698,CCPU_10454,allocated,4,none
1698,CCPU_10455,allocated,4,none
1698,CCPU_10456,allocated,4,none
1698,CCPU_10457,allocated,4,none
1698,CCPU_10458,allocated,4,none
1698,CCPU_10459,allocated,4,none
1698,CCPU_1046,allocated,4,none
1698,CCPU_10460,allocated,4,none
1698,CCPU_10461,allocated,4,none
1698,CCPU_10462,allocated,4,none
1698,CCPU_10463,allocated,4,none
1698,CCPU_10464,allocated,4,none
1698,CCPU_10465,allocated,4,none
1698,CCPU_10466,allocated,4,none
1698,CCPU_10467,allocated,4,none
1698,CCPU_10468,allocated,4,none
1698,CCPU_10469,allocated,4,none
1698,CCPU_1047,allocated,4,none
1698,CCPU_10470,allocated,4,none
1698,CCPU_10471,allocated,4,none
1698,CCPU_10472,allocated,4,none
1698,CCPU_10473,allocated,4,none
1698,CCPU_10474,allocated,4,none
1698,CCPU_10475,allocated,4,none
1698,CCPU_10476,allocated,4,none
1698,CCPU_10477,allocated,4,none
1698,CCPU_10478,allocated,4,none
1698,CCPU_10479,allocated,4,none
1698,CCPU_1048,allocated,4,none
1698,CCPU_10480,allocated,4,none
1698,CCPU_10481,allocated,4,none
1698,CCPU_10482,allocated,4,none
1698,CCPU_10483,allocated,4,none
1698,CCPU_10484,allocated,4,none
1698,CCPU_10485,allocated,4,none
1698,CCPU_10486,allocated,4,none
1698,CCPU_10487,allocated,4,none
1698,CCPU_10488,allocated,4,none
1698,CCPU_10489,allocated,4,none
1698,CCPU_1049,allocated,4,none
1698,CCPU_10490,allocated,4,none
1698,CCPU_10491,allocated,4,none
1698,CCPU_10492,allocated,4,none
1698,CCPU_10493,allocated,4,none
1698,CCPU_10494,allocated,4,none
1698,CCPU_10495,allocated,4,none
1698,CCPU_10496,allocated,4,none
1698,CCPU_10497,allocated,4,none
1698,CCPU_10498,allocated,4,none
1698,CCPU_10499,allocated,4,none
1698,CCPU_105,allocated,4,none
1698,CCPU_1050,allocated,4,none
1698,CCPU_10500,allocated,4,none
1698,CCPU_10501,allocated,4,none
1698,CCPU_10502,allocated,4,none
1698,CCPU_10503,allocated,4,none
1698,CCPU_10504,allocated,4,none
1698,CCPU_10505,allocated,4,none
1698,CCPU_10506,allocated,4,none
