JobID,NCPUS,NNodes,Submit,Start,End,ElapsedRaw,State
5322082,1,1,1704297283,1704297283,1704297314,31,COMPLETED
5322083,1,1,1704297283,1704297283,1704297315,32,COMPLETED
5322084,1,1,1704297283,1704297283,1704297314,31,COMPLETED
5322085,1,1,1704297284,1704297284,1704297314,30,COMPLETED
5322086,1,1,1704297284,1704297284,1704297314,30,COMPLETED
5322087,1,1,1704297284,1704297284,1704297315,31,COMPLETED
5322088,1,1,1704297284,1704297284,1704297313,29,COMPLETED
5322089,1,1,1704297284,1704297284,1704297315,31,COMPLETED
5322090,1,1,1704297284,1704297284,1704297315,31,COMPLETED
5322091,1,1,1704297284,1704297284,1704297313,29,COMPLETED
5322092,1,1,1704297284,1704297284,1704297314,30,COMPLETED
5322093,1,1,1704297297,1704297297,1704297346,49,COMPLETED
5322094,1,1,1704297297,1704297297,1704297346,49,COMPLETED
5322095,1,1,1704297297,1704297297,1704297346,49,COMPLETED
5322096,1,1,1704297297,1704297297,1704297346,49,COMPLETED
5322097,1,1,1704297297,1704297297,1704297346,49,COMPLETED
5322098,1,1,1704297297,1704297297,1704297349,52,COMPLETED
5322099,1,1,1704297297,1704297298,1704297347,49,COMPLETED
5322100,1,1,1704297297,1704297298,1704297346,48,COMPLETED
5322101,1,1,1704297297,1704297298,1704297349,51,COMPLETED
5322102,1,1,1704297298,1704297298,1704297346,48,COMPLETED
5322103,1,1,1704297298,1704297298,1704297346,48,COMPLETED
5322104,1,1,1704297298,1704297298,1704297346,48,COMPLETED
5322105,1,1,1704297298,1704297298,1704297346,48,COMPLETED
5322106,1,1,1704297298,1704297298,1704297346,48,COMPLETED
5322107,1,1,1704297298,1704297298,1704297346,48,COMPLETED
5322108,1,1,1704297298,1704297298,1704297346,48,COMPLETED
5322109,1,1,1704297298,1704297298,1704297346,48,COMPLETED
5322110,1,1,1704297298,1704297298,1704297346,48,COMPLETED
5322111,1,1,1704297298,1704297298,1704297346,48,COMPLETED
5322112,1,1,1704297299,1704297299,1704297346,47,COMPLETED
5322113,1,1,1704297299,1704297299,1704297346,47,COMPLETED
5322114,1,1,1704297299,1704297299,1704297346,47,COMPLETED
5322115,1,1,1704297299,1704297299,1704297346,47,COMPLETED
5322116,1,1,1704297299,1704297299,1704297346,47,COMPLETED
5322117,1,1,1704297299,1704297299,1704297346,47,COMPLETED
5322118,1,1,1704297299,1704297299,1704297346,47,COMPLETED
5322119,1,1,1704297299,1704297299,1704297346,47,COMPLETED
5322120,1,1,1704297299,1704297299,1704297346,47,COMPLETED
5322121,1,1,1704297299,1704297299,1704297346,47,COMPLETED
5322122,1,1,1704297300,1704297300,1704297346,46,COMPLETED
5322123,1,1,1704297300,1704297300,1704297346,46,COMPLETED
5322124,1,1,1704297300,1704297300,1704297346,46,COMPLETED
5322125,1,1,1704297300,1704297300,1704297346,46,COMPLETED
5322126,1,1,1704297300,1704297300,1704297346,46,COMPLETED
5322127,1,1,1704297300,1704297300,1704297346,46,COMPLETED
5322128,1,1,1704297300,1704297300,1704297346,46,COMPLETED
5322129,1,1,1704297300,1704297300,1704297346,46,COMPLETED
5322130,1,1,1704297300,1704297300,1704297346,46,COMPLETED
5322131,1,1,1704297300,1704297300,1704297346,46,COMPLETED
5322132,1,1,1704297301,1704297301,1704297346,45,COMPLETED
5322133,1,1,1704297301,1704297301,1704297346,45,COMPLETED
5322134,1,1,1704297301,1704297301,1704297346,45,COMPLETED
5322135,1,1,1704297301,1704297301,1704297346,45,COMPLETED
5322136,1,1,1704297301,1704297301,1704297346,45,COMPLETED
5322137,1,1,1704297301,1704297301,1704297346,45,COMPLETED
5322138,1,1,1704297301,1704297301,1704297346,45,COMPLETED
5322139,1,1,1704297301,1704297301,1704297346,45,COMPLETED
5322140,1,1,1704297301,1704297301,1704297346,45,COMPLETED
5322141,1,1,1704297301,1704297301,1704297346,45,COMPLETED
5322142,1,1,1704297302,1704297302,1704297349,47,COMPLETED
5322143,1,1,1704297302,1704297302,1704297350,48,COMPLETED
5322144,1,1,1704297302,1704297302,1704297349,47,COMPLETED
5322145,1,1,1704297302,1704297302,1704297348,46,COMPLETED
5322146,1,1,1704297302,1704297302,1704297348,46,COMPLETED
5322147,1,1,1704297302,1704297302,1704297351,49,COMPLETED
5322148,1,1,1704297302,1704297302,1704297351,49,COMPLETED
5322149,1,1,1704297302,1704297302,1704297349,47,COMPLETED
5322150,1,1,1704297302,1704297302,1704297350,48,COMPLETED
5322151,1,1,1704297302,1704297302,1704297351,49,COMPLETED
5322152,1,1,1704297303,1704297305,1704297349,44,COMPLETED
5322153,1,1,1704297303,1704297305,1704297348,43,COMPLETED
5322154,1,1,1704297303,1704297305,1704297347,42,COMPLETED
5322155,1,1,1704297303,1704297305,1704297349,44,COMPLETED
5322156,1,1,1704297303,1704297305,1704297348,43,COMPLETED
5322157,1,1,1704297303,1704297305,1704297349,44,COMPLETED
5322158,1,1,1704297303,1704297305,1704297346,41,COMPLETED
5322159,1,1,1704297303,1704297305,1704297349,44,COMPLETED
5322160,1,1,1704297303,1704297305,1704297349,44,COMPLETED
5322161,1,1,1704297303,1704297305,1704297347,42,COMPLETED
5322162,1,1,1704297304,1704297305,1704297349,44,COMPLETED
5322163,1,1,1704297304,1704297305,1704297348,43,COMPLETED
5322164,1,1,1704297304,1704297305,1704297347,42,COMPLETED
5322165,1,1,1704297304,1704297305,1704297349,44,COMPLETED
5322166,1,1,1704297304,1704297305,1704297346,41,COMPLETED
5322167,1,1,1704297304,1704297305,1704297349,44,COMPLETED
5322168,1,1,1704297304,1704297305,1704297350,45,COMPLETED
5322169,1,1,1704297304,1704297305,1704297348,43,COMPLETED
5322170,1,1,1704297304,1704297305,1704297350,45,COMPLETED
5322171,1,1,1704297304,1704297305,1704297350,45,COMPLETED
5322172,1,1,1704297305,1704297305,1704297347,42,COMPLETED
5322173,1,1,1704297305,1704297305,1704297346,41,COMPLETED
5322174,1,1,1704297305,1704297305,1704297347,42,COMPLETED
5322175,1,1,1704297305,1704297305,1704297347,42,COMPLETED
5322176,1,1,1704297305,1704297305,1704297347,42,COMPLETED
5322177,1,1,1704297305,1704297307,1704297350,43,COMPLETED
5322178,1,1,1704297305,1704297307,1704297352,45,COMPLETED
5322179,1,1,1704297305,1704297307,1704297346,39,COMPLETED
5322180,1,1,1704297305,1704297307,1704297347,40,COMPLETED
5322181,1,1,1704297306,1704297307,1704297346,39,COMPLETED
5322182,1,1,1704297306,1704297307,1704297348,41,COMPLETED
5322183,1,1,1704297306,1704297307,1704297349,42,COMPLETED
5322184,1,1,1704297306,1704297307,1704297349,42,COMPLETED
5322185,1,1,1704297306,1704297307,1704297349,42,COMPLETED
5322186,1,1,1704297306,1704297307,1704297349,42,COMPLETED
5322187,1,1,1704297306,1704297307,1704297347,40,COMPLETED
5322188,1,1,1704297306,1704297307,1704297348,41,COMPLETED
5322189,1,1,1704297306,1704297307,1704297350,43,COMPLETED
5322190,1,1,1704297306,1704297307,1704297348,41,COMPLETED
5322191,1,1,1704297307,1704297307,1704297349,42,COMPLETED
5322192,1,1,1704297307,1704297307,1704297349,42,COMPLETED
5322193,1,1,1704297307,1704297307,1704297347,40,COMPLETED
5322194,1,1,1704297307,1704297307,1704297349,42,COMPLETED
5322195,1,1,1704297307,1704297307,1704297349,42,COMPLETED
5322196,1,1,1704297307,1704297309,1704297347,38,COMPLETED
5322197,1,1,1704297307,1704297309,1704297350,41,COMPLETED
5322198,1,1,1704297307,1704297309,1704297348,39,COMPLETED
5322199,1,1,1704297307,1704297309,1704297351,42,COMPLETED
5322200,1,1,1704297307,1704297309,1704297349,40,COMPLETED
5322201,1,1,1704297308,1704297309,1704297351,42,COMPLETED
5322202,1,1,1704297308,1704297309,1704297350,41,COMPLETED
5322203,1,1,1704297308,1704297309,1704297346,37,COMPLETED
5322204,1,1,1704297308,1704297309,1704297349,40,COMPLETED
5322205,1,1,1704297308,1704297309,1704297349,40,COMPLETED
5322206,1,1,1704297308,1704297309,1704297350,41,COMPLETED
5322207,1,1,1704297308,1704297309,1704297350,41,COMPLETED
5322208,1,1,1704297308,1704297309,1704297350,41,COMPLETED
5322209,1,1,1704297308,1704297309,1704297351,42,COMPLETED
5322210,1,1,1704297308,1704297309,1704297347,38,COMPLETED
5322211,1,1,1704297309,1704297309,1704297347,38,COMPLETED
5322212,1,1,1704297309,1704297309,1704297346,37,COMPLETED
5322213,1,1,1704297309,1704297309,1704297346,37,COMPLETED
5322214,1,1,1704297309,1704297309,1704297346,37,COMPLETED
5322215,1,1,1704297309,1704297309,1704297346,37,COMPLETED
5322216,1,1,1704297309,1704297309,1704297346,37,COMPLETED
5322217,1,1,1704297309,1704297309,1704297346,37,COMPLETED
5322218,36,1,1704297310,1704297313,1704297901,588,FAILED
5322219,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322220,1,1,1704297446,1704297446,1704297502,56,COMPLETED
5322221,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322222,1,1,1704297446,1704297446,1704297502,56,COMPLETED
5322223,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322224,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322225,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322226,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322227,1,1,1704297446,1704297446,1704297499,53,COMPLETED
5322228,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322229,1,1,1704297446,1704297446,1704297499,53,COMPLETED
5322230,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322231,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322232,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322233,1,1,1704297446,1704297446,1704297507,61,COMPLETED
5322234,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322235,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322236,1,1,1704297446,1704297446,1704297498,52,COMPLETED
5322237,1,1,1704297446,1704297447,1704297498,51,COMPLETED
5322238,1,1,1704297446,1704297447,1704297498,51,COMPLETED
5322239,1,1,1704297446,1704297447,1704297502,55,COMPLETED
5322240,1,1,1704297446,1704297447,1704297498,51,COMPLETED
5322241,1,1,1704297447,1704297447,1704297498,51,COMPLETED
5322242,1,1,1704297447,1704297447,1704297498,51,COMPLETED
5322243,1,1,1704297447,1704297447,1704297498,51,COMPLETED
5322244,1,1,1704297447,1704297447,1704297505,58,COMPLETED
5322245,1,1,1704297447,1704297447,1704297498,51,COMPLETED
5322246,1,1,1704297447,1704297447,1704297498,51,COMPLETED
5322247,1,1,1704297447,1704297447,1704297498,51,COMPLETED
5322248,1,1,1704297447,1704297447,1704297499,52,COMPLETED
5322249,1,1,1704297447,1704297447,1704297498,51,COMPLETED
5322250,1,1,1704297447,1704297447,1704297503,56,COMPLETED
5322251,1,1,1704297447,1704297447,1704297498,51,COMPLETED
5322252,1,1,1704297447,1704297447,1704297507,60,COMPLETED
5322253,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322254,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322255,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322256,1,1,1704297447,1704297448,1704297502,54,COMPLETED
5322257,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322258,1,1,1704297447,1704297448,1704297501,53,COMPLETED
5322259,1,1,1704297447,1704297448,1704297505,57,COMPLETED
5322260,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322261,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322262,1,1,1704297447,1704297448,1704297499,51,COMPLETED
5322263,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322264,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322265,1,1,1704297447,1704297448,1704297499,51,COMPLETED
5322266,1,1,1704297447,1704297448,1704297499,51,COMPLETED
5322267,1,1,1704297447,1704297448,1704297499,51,COMPLETED
5322268,1,1,1704297447,1704297448,1704297504,56,COMPLETED
5322269,1,1,1704297447,1704297448,1704297502,54,COMPLETED
5322270,1,1,1704297447,1704297448,1704297502,54,COMPLETED
5322271,1,1,1704297447,1704297448,1704297500,52,COMPLETED
5322272,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322273,1,1,1704297447,1704297448,1704297499,51,COMPLETED
5322274,1,1,1704297447,1704297448,1704297499,51,COMPLETED
5322275,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322276,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322277,1,1,1704297447,1704297448,1704297502,54,COMPLETED
5322279,1,1,1704297447,1704297448,1704297498,50,COMPLETED
5322278,1,1,1704297447,1704297448,1704297702,254,COMPLETED
5322280,1,1,1704297448,1704297450,1704297498,48,COMPLETED
5322281,1,1,1704297448,1704297450,1704297498,48,COMPLETED
5322282,1,1,1704297448,1704297450,1704297503,53,COMPLETED
5322283,1,1,1704297448,1704297450,1704297505,55,COMPLETED
5322284,1,1,1704297448,1704297450,1704297499,49,COMPLETED
5322285,1,1,1704297448,1704297450,1704297498,48,COMPLETED
5322286,1,1,1704297448,1704297450,1704297498,48,COMPLETED
5322287,1,1,1704297448,1704297450,1704297503,53,COMPLETED
5322288,1,1,1704297448,1704297450,1704297498,48,COMPLETED
5322289,1,1,1704297448,1704297450,1704297501,51,COMPLETED
5322290,1,1,1704297448,1704297450,1704297503,53,COMPLETED
5322291,1,1,1704297448,1704297450,1704297498,48,COMPLETED
5322292,1,1,1704297448,1704297450,1704297499,49,COMPLETED
5322293,1,1,1704297448,1704297450,1704297498,48,COMPLETED
5322294,1,1,1704297448,1704297450,1704297503,53,COMPLETED
5322295,1,1,1704297448,1704297450,1704297498,48,COMPLETED
5322296,1,1,1704297448,1704297450,1704297499,49,COMPLETED
5322297,1,1,1704297449,1704297450,1704297499,49,COMPLETED
5322298,1,1,1704297449,1704297450,1704297505,55,COMPLETED
5322299,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322300,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322301,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322302,1,1,1704297449,1704297450,1704297502,52,COMPLETED
5322303,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322304,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322305,1,1,1704297449,1704297450,1704297499,49,COMPLETED
5322306,1,1,1704297449,1704297450,1704297501,51,COMPLETED
5322307,1,1,1704297449,1704297450,1704297505,55,COMPLETED
5322308,1,1,1704297449,1704297450,1704297502,52,COMPLETED
5322309,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322310,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322311,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322312,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322313,1,1,1704297449,1704297450,1704297502,52,COMPLETED
5322314,1,1,1704297449,1704297450,1704297502,52,COMPLETED
5322315,1,1,1704297449,1704297450,1704297505,55,COMPLETED
5322316,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322317,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322318,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322319,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322320,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322321,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322322,1,1,1704297449,1704297450,1704297502,52,COMPLETED
5322323,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322324,1,1,1704297449,1704297450,1704297499,49,COMPLETED
5322325,1,1,1704297449,1704297450,1704297499,49,COMPLETED
5322326,1,1,1704297449,1704297450,1704297502,52,COMPLETED
5322327,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322328,1,1,1704297449,1704297450,1704297499,49,COMPLETED
5322329,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322330,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322331,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322332,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322333,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322334,1,1,1704297449,1704297450,1704297506,56,COMPLETED
5322335,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322336,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322337,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322338,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322339,1,1,1704297449,1704297450,1704297499,49,COMPLETED
5322340,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322341,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322342,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322343,1,1,1704297449,1704297450,1704297502,52,COMPLETED
5322344,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322345,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322346,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322347,1,1,1704297449,1704297450,1704297501,51,COMPLETED
5322348,1,1,1704297449,1704297450,1704297499,49,COMPLETED
5322349,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322350,1,1,1704297449,1704297450,1704297502,52,COMPLETED
5322351,1,1,1704297449,1704297450,1704297502,52,COMPLETED
5322352,1,1,1704297449,1704297450,1704297499,49,COMPLETED
5322353,1,1,1704297449,1704297450,1704297507,57,COMPLETED
5322354,1,1,1704297449,1704297450,1704297499,49,COMPLETED
5322355,1,1,1704297449,1704297450,1704297500,50,COMPLETED
5322356,1,1,1704297449,1704297450,1704297499,49,COMPLETED
5322357,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322358,1,1,1704297449,1704297450,1704297502,52,COMPLETED
5322359,1,1,1704297449,1704297450,1704297502,52,COMPLETED
5322360,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322361,1,1,1704297449,1704297450,1704297499,49,COMPLETED
5322362,1,1,1704297449,1704297450,1704297498,48,COMPLETED
5322363,1,1,1704297450,1704297450,1704297498,48,COMPLETED
5322364,1,1,1704297450,1704297450,1704297498,48,COMPLETED
5322365,1,1,1704297450,1704297450,1704297498,48,COMPLETED
5322366,1,1,1704297450,1704297450,1704297498,48,COMPLETED
5322367,1,1,1704297450,1704297450,1704297498,48,COMPLETED
5322368,1,1,1704297450,1704297450,1704297501,51,COMPLETED
5322369,1,1,1704297450,1704297450,1704297498,48,COMPLETED
5322370,1,1,1704297450,1704297450,1704297499,49,COMPLETED
5322371,1,1,1704297450,1704297450,1704297502,52,COMPLETED
5322372,1,1,1704297450,1704297450,1704297498,48,COMPLETED
5322373,1,1,1704297450,1704297454,1704297504,50,COMPLETED
5322374,1,1,1704297450,1704297454,1704297498,44,COMPLETED
5322375,1,1,1704297450,1704297454,1704297498,44,COMPLETED
5322376,1,1,1704297450,1704297454,1704297505,51,COMPLETED
5322377,1,1,1704297451,1704297454,1704297502,48,COMPLETED
5322378,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322379,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322380,1,1,1704297451,1704297454,1704297499,45,COMPLETED
5322381,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322382,1,1,1704297451,1704297454,1704297502,48,COMPLETED
5322383,1,1,1704297451,1704297454,1704297501,47,COMPLETED
5322384,1,1,1704297451,1704297454,1704297499,45,COMPLETED
5322385,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322386,1,1,1704297451,1704297454,1704297499,45,COMPLETED
5322387,1,1,1704297451,1704297454,1704297500,46,COMPLETED
5322388,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322389,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322390,1,1,1704297451,1704297454,1704297502,48,COMPLETED
5322391,1,1,1704297451,1704297454,1704297501,47,COMPLETED
5322392,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322393,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322394,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322395,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322396,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322397,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322398,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322399,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322400,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322401,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322402,1,1,1704297451,1704297454,1704297499,45,COMPLETED
5322403,1,1,1704297451,1704297454,1704297499,45,COMPLETED
5322404,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322405,1,1,1704297451,1704297454,1704297499,45,COMPLETED
5322406,1,1,1704297451,1704297454,1704297499,45,COMPLETED
5322407,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322408,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322409,1,1,1704297451,1704297454,1704297507,53,COMPLETED
5322410,1,1,1704297451,1704297454,1704297498,44,COMPLETED
5322411,1,1,1704297451,1704297454,1704297502,48,COMPLETED
5322412,1,1,1704297452,1704297454,1704297498,44,COMPLETED
5322413,1,1,1704297452,1704297454,1704297498,44,COMPLETED
5322414,1,1,1704297452,1704297454,1704297498,44,COMPLETED
5322415,1,1,1704297452,1704297454,1704297499,45,COMPLETED
5322416,1,1,1704297452,1704297454,1704297498,44,COMPLETED
5322417,1,1,1704297452,1704297454,1704297501,47,COMPLETED
5322418,1,1,1704297452,1704297454,1704297498,44,COMPLETED
5322419,1,1,1704297499,1704297499,1704297545,46,COMPLETED
5322420,1,1,1704297499,1704297499,1704297540,41,COMPLETED
5322421,1,1,1704297499,1704297499,1704297538,39,COMPLETED
5322422,1,1,1704297499,1704297499,1704297538,39,COMPLETED
5322423,1,1,1704297499,1704297500,1704297541,41,COMPLETED
5322424,1,1,1704297500,1704297500,1704297540,40,COMPLETED
5322425,1,1,1704297500,1704297501,1704297540,39,COMPLETED
5322426,1,1,1704297501,1704297501,1704297538,37,COMPLETED
5322427,1,1,1704297501,1704297502,1704297545,43,COMPLETED
5322428,1,1,1704297502,1704297502,1704297539,37,COMPLETED
5322429,1,1,1704297502,1704297502,1704297541,39,COMPLETED
5322430,1,1,1704297502,1704297502,1704297539,37,COMPLETED
5322431,1,1,1704297502,1704297502,1704297539,37,COMPLETED
5322432,1,1,1704297502,1704297502,1704297539,37,COMPLETED
5322433,1,1,1704297502,1704297502,1704297541,39,COMPLETED
5322434,1,1,1704297502,1704297502,1704297539,37,COMPLETED
5322435,1,1,1704297502,1704297502,1704297540,38,COMPLETED
5322436,1,1,1704297502,1704297502,1704297539,37,COMPLETED
5322437,1,1,1704297503,1704297503,1704297538,35,COMPLETED
5322438,1,1,1704297503,1704297503,1704297541,38,COMPLETED
5322439,1,1,1704297503,1704297503,1704297538,35,COMPLETED
5322440,1,1,1704297503,1704297503,1704297539,36,COMPLETED
5322441,1,1,1704297503,1704297503,1704297540,37,COMPLETED
5322442,1,1,1704297503,1704297503,1704297539,36,COMPLETED
5322443,1,1,1704297503,1704297503,1704297539,36,COMPLETED
5322444,1,1,1704297503,1704297503,1704297538,35,COMPLETED
5322445,1,1,1704297503,1704297503,1704297539,36,COMPLETED
5322446,1,1,1704297503,1704297503,1704297540,37,COMPLETED
5322447,1,1,1704297504,1704297504,1704297538,34,COMPLETED
5322448,1,1,1704297504,1704297504,1704297539,35,COMPLETED
5322449,1,1,1704297512,1704297512,1704297530,18,COMPLETED
5322450,1,1,1704297513,1704297516,1704297551,35,COMPLETED
5322451,1,1,1704297513,1704297516,1704297552,36,COMPLETED
5322452,1,1,1704297513,1704297516,1704297551,35,COMPLETED
5322453,1,1,1704297513,1704297516,1704297551,35,COMPLETED
5322454,1,1,1704297513,1704297516,1704297551,35,COMPLETED
5322455,1,1,1704297513,1704297516,1704297554,38,COMPLETED
5322456,1,1,1704297513,1704297516,1704297552,36,COMPLETED
5322457,1,1,1704297513,1704297516,1704297551,35,COMPLETED
5322458,1,1,1704297513,1704297516,1704297552,36,COMPLETED
5322459,1,1,1704297513,1704297516,1704297553,37,COMPLETED
5322460,1,1,1704297514,1704297516,1704297552,36,COMPLETED
5322461,1,1,1704297514,1704297516,1704297552,36,COMPLETED
5322462,1,1,1704297514,1704297516,1704297551,35,COMPLETED
5322463,1,1,1704297514,1704297516,1704297551,35,COMPLETED
5322464,1,1,1704297514,1704297516,1704297551,35,COMPLETED
5322465,1,1,1704297514,1704297516,1704297551,35,COMPLETED
5322466,1,1,1704297514,1704297516,1704297552,36,COMPLETED
5322467,1,1,1704297514,1704297516,1704297553,37,COMPLETED
5322468,1,1,1704297514,1704297516,1704297552,36,COMPLETED
5322469,1,1,1704297514,1704297516,1704297553,37,COMPLETED
5322470,1,1,1704297515,1704297516,1704297551,35,COMPLETED
5322471,1,1,1704297515,1704297516,1704297552,36,COMPLETED
5322472,1,1,1704297515,1704297516,1704297551,35,COMPLETED
5322473,1,1,1704297515,1704297516,1704297552,36,COMPLETED
5322474,1,1,1704297515,1704297516,1704297551,35,COMPLETED
5322475,1,1,1704297515,1704297516,1704297551,35,COMPLETED
5322476,1,1,1704297515,1704297516,1704297551,35,COMPLETED
5322477,1,1,1704297515,1704297516,1704297552,36,COMPLETED
5322478,1,1,1704297515,1704297516,1704297551,35,COMPLETED
5322479,1,1,1704297515,1704297516,1704297553,37,COMPLETED
5322480,1,1,1704297516,1704297516,1704297553,37,COMPLETED
5322481,1,1,1704297516,1704297516,1704297553,37,COMPLETED
5322482,1,1,1704297516,1704297516,1704297551,35,COMPLETED
5322483,1,1,1704297516,1704297516,1704297551,35,COMPLETED
5322484,1,1,1704297516,1704297516,1704297538,22,COMPLETED
5322485,1,1,1704297516,1704297516,1704297538,22,COMPLETED
5322486,1,1,1704297516,1704297516,1704297539,23,COMPLETED
5322487,1,1,1704297516,1704297516,1704297538,22,COMPLETED
5322488,1,1,1704297516,1704297520,1704297568,48,COMPLETED
5322489,1,1,1704297516,1704297520,1704297565,45,COMPLETED
5322490,1,1,1704297517,1704297520,1704297570,50,COMPLETED
5322491,1,1,1704297517,1704297520,1704297564,44,COMPLETED
5322492,1,1,1704297517,1704297520,1704297564,44,COMPLETED
5322493,1,1,1704297517,1704297520,1704297569,49,COMPLETED
5322494,1,1,1704297517,1704297520,1704297571,51,COMPLETED
5322495,1,1,1704297517,1704297520,1704297567,47,COMPLETED
5322496,1,1,1704297517,1704297520,1704297567,47,COMPLETED
5322497,1,1,1704297517,1704297520,1704297564,44,COMPLETED
5322498,1,1,1704297517,1704297520,1704297568,48,COMPLETED
5322499,1,1,1704297517,1704297520,1704297566,46,COMPLETED
5322500,1,1,1704297518,1704297520,1704297567,47,COMPLETED
5322501,1,1,1704297518,1704297520,1704297567,47,COMPLETED
5322502,1,1,1704297518,1704297520,1704297568,48,COMPLETED
5322503,1,1,1704297518,1704297520,1704297567,47,COMPLETED
5322504,1,1,1704297518,1704297520,1704297566,46,COMPLETED
5322505,1,1,1704297518,1704297520,1704297564,44,COMPLETED
5322506,1,1,1704297518,1704297520,1704297569,49,COMPLETED
5322507,1,1,1704297518,1704297520,1704297564,44,COMPLETED
5322508,1,1,1704297518,1704297520,1704297567,47,COMPLETED
5322509,1,1,1704297519,1704297520,1704297568,48,COMPLETED
5322510,1,1,1704297519,1704297520,1704297565,45,COMPLETED
5322511,1,1,1704297519,1704297520,1704297564,44,COMPLETED
5322512,1,1,1704297519,1704297520,1704297566,46,COMPLETED
5322513,1,1,1704297519,1704297520,1704297567,47,COMPLETED
5322514,1,1,1704297519,1704297520,1704297567,47,COMPLETED
5322515,1,1,1704297519,1704297520,1704297566,46,COMPLETED
5322516,1,1,1704297519,1704297520,1704297568,48,COMPLETED
5322517,1,1,1704297519,1704297520,1704297567,47,COMPLETED
